reference_hotel_id,reference_room_id,reference_room_name,reference_processed_name,supplier_room_id,supplier_room_name,supplier_processed_name,text_similarity
13801035,1143346846,"Family Room, 1 King Bed",family room 1 king bed,314066177,"Family Room, 1 King Bed",family room 1 king bed,1.0
13476761,1142189988,Classic Room,classic room,315661503,Classic Room,classic room,1.0
13656727,1142650092,"Double Room, Shared Bathroom",double room shared bathroom,201147089,Double Room with Shared Bathroom,double room shared bathroom,1.0
13534418,1141957014,Basic Cottage,basic cottage,321439169,Basic Cottage,basic cottage,1.0
13678073,1142906303,"Deluxe Room, 2 Twin Beds",deluxe room 2 twin bed,201396935,"Deluxe Room, 2 Twin Beds",deluxe room 2 twin bed,1.0
13946624,1143636203,"Standard Room, City View",standard room city view,218779182,"Standard Room, City View",standard room city view,1.0
13435330,1142426438,"Standard Double Room, 1 Double Bed",standard double room 1 double bed,218445796,"Standard Double Room, 1 Double Bed",standard double room 1 double bed,1.0
314920,31492001,Economy Double Room,economy double room,156519,Economy Double Room,economy double room,1.0
13695892,1142121063,"Deluxe Room, Terrace",deluxe room terrace,213616884,"Deluxe Room, Terrace",deluxe room terrace,1.0
7402929,740292906,Deluxe Double Room with Balcony,deluxe double room balcony,201272857,"Deluxe Double Room, Balcony",deluxe double room balcony,1.0
9742336,974233605,Standard Villa,standard villa,320997979,Standard Villa,standard villa,1.0
13636382,1142889441,"Deluxe Room, 1 King Bed, View",deluxe room 1 king bed view,201368923,"Deluxe Room, 1 King Bed, View",deluxe room 1 king bed view,1.0
703998,70399804,Single Room with Shared Bathroom,single room shared bathroom,201778267,"Single Room, Shared Bathroom",single room shared bathroom,1.0
13831558,1143429065,Comfort Single Room,comfort single room,339885,Comfort Single Room,comfort single room,1.0
1947442,194744207,Deluxe King Suite,deluxe king suite,200283864,Deluxe King Suite,deluxe king suite,1.0
13496868,1142466831,"Premium Triple Room, Balcony",premium triple room balcony,201364456,"Premium Triple Room, Balcony",premium triple room balcony,1.0
13806329,1143364293,City Room,city room,200499768,City Room,city room,1.0
531493,53149303,King Room with Kitchenette,king room kitchenette,321222078,King Room with Kitchenette,king room kitchenette,1.0
13815668,1143387488,"Superior Apartment, 1 Bedroom",superior apartment 1 bedroom,320749416,"Superior Apartment, 1 Bedroom",superior apartment 1 bedroom,1.0
13921970,1143610747,"House, 5 Bedrooms",house 5 bedroom,201788733,"House, 5 Bedrooms",house 5 bedroom,1.0
13596402,1142572481,"Deluxe Double Room, 1 Double Bed",deluxe double room 1 double bed,230728115,"Deluxe Double Room, 1 Double Bed",deluxe double room 1 double bed,1.0
13612641,1142322143,"Superior Apartment, 2 Bedrooms",superior apartment 2 bedroom,219021673,"Superior Apartment, 2 Bedrooms",superior apartment 2 bedroom,1.0
10049574,1004957402,Bungalow,bungalow,314157243,Bungalow,bungalow,1.0
1030222,103022205,Deluxe Queen Room,deluxe queen room,227172703,Deluxe Queen Room,deluxe queen room,1.0
13510066,1142775634,"Family Apartment, 3 Bedrooms",family apartment 3 bedroom,201145179,"Family Apartment, 3 Bedrooms",family apartment 3 bedroom,1.0
13490810,1142474725,Double Room (2 people),double room 2 person,200585903,Double Room (2 people),double room 2 person,1.0
13527434,1142804873,"Executive Suite, 2 Bedrooms",executive suite 2 bedroom,201219692,"Executive Suite, 2 Bedrooms",executive suite 2 bedroom,1.0
314920,31492002,Comfort Triple Room,comfort triple room,200974443,Comfort Triple Room,comfort triple room,1.0
2275461,227546101,King Studio,king studio,218403829,King Studio,king studio,1.0
4736066,473606601,Penthouse Apartment,penthouse apartment,201899238,Penthouse (Apartment),penthouse apartment,1.0
13490793,1142215482,Standard Room,standard room,314401406,Standard Room,standard room,1.0
13920743,1143595456,House,house,201139884,House,house,1.0
13584264,1142333475,"Deluxe Room, 1 King Bed, Non Smoking, Refrigerator & Microwave",deluxe room 1 king bed non smoking refrigerator microwave,314934074,"Deluxe Room, 1 King Bed, Non Smoking, Refrigerator & Microwave",deluxe room 1 king bed non smoking refrigerator microwave,1.0
13709990,1142403527,Executive Twin Room,executive twin room,230440168,Executive Twin Room,executive twin room,1.0
13673033,1142067440,Panoramic Suite,panoramic suite,314355847,Panoramic Suite,panoramic suite,1.0
13473067,1142186229,Basic Room,basic room,230465696,Basic Room,basic room,1.0
13881789,1143489676,Deluxe Studio,deluxe studio,202176859,Deluxe Studio,deluxe studio,1.0
13618325,1142330316,"Junior Suite, 1 King Bed with Sofa bed",junior suite 1 king bed sofa bed,212716652,"Junior Suite, 1 King Bed with Sofa bed",junior suite 1 king bed sofa bed,1.0
11110844,1111084402,Apartment,apartment,200899818,Apartment,apartment,1.0
13913925,1143563506,"Double Room, Mountain View",double room mountain view,211508298,"Double Room, Mountain View",double room mountain view,1.0
13706970,1142948202,"Superior Double Room, Sea View",superior double room sea view,200907635,"Superior Double Room, Sea View",superior double room sea view,1.0
13947517,1143646141,"Suite, Balcony, Sea View",suite balcony sea view,201146996,"Suite, Balcony, Sea View",suite balcony sea view,1.0
13513892,1142482697,"Triple Room, Balcony",triple room balcony,201418273,"Triple Room, Balcony",triple room balcony,1.0
13824693,1143399650,Romantic Apartment,romantic apartment,201145633,Romantic Apartment,romantic apartment,1.0
13833405,1143433721,"Executive Suite, 1 King Bed, Smoking",executive suite 1 king bed smoking,201683680,"Executive Suite, 1 King Bed, Smoking",executive suite 1 king bed smoking,1.0
13808604,1143419584,"Standard Double Room Single Use, 1 Double Bed",standard double room single use 1 double bed,200986284,"Standard Double Room Single Use, 1 Double Bed",standard double room single use 1 double bed,1.0
284410,28441005,Superior Double Room with Terrace,superior double room terrace,34894,"Superior Double Room, Terrace",superior double room terrace,1.0
4561647,456164701,Deluxe Single Room,deluxe single room,200372873,Deluxe Single Room,deluxe single room,1.0
13620264,1142062722,Basic Shared Dormitory,basic shared dormitory,315872730,Basic Shared Dormitory,basic shared dormitory,1.0
13651663,1142625177,"Twin Room, Smoking",twin room smoking,200895666,"Twin Room, Smoking",twin room smoking,1.0
13458262,1142720917,Classic Double Room Single Use,classic double room single use,200162150,Classic Double Room Single Use,classic double room single use,1.0
13917425,1143579081,"Deluxe Double Room, 1 Queen Bed",deluxe double room 1 queen bed,218740149,"Deluxe Double Room, 1 Queen Bed",deluxe double room 1 queen bed,1.0
5516099,551609903,Apartment with Garden View,apartment garden view,220832677,"Apartment, Garden View",apartment garden view,1.0
13584799,1142548195,"Superior Suite, 1 King Bed",superior suite 1 king bed,213010616,"Superior Suite, 1 King Bed",superior suite 1 king bed,1.0
13676578,1142903046,Luxury Room,luxury room,201403315,Luxury Room,luxury room,1.0
13696790,1142664454,"Deluxe Double Room, Garden View",deluxe double room garden view,201151530,"Deluxe Double Room, Garden View",deluxe double room garden view,1.0
10937780,1093778013,Superior Studio,superior studio,202043734,Superior Studio,superior studio,1.0
13801035,1143346796,"Room, 2 Twin Beds, Garden View",room 2 twin bed garden view,201285363,"Room, 2 Twin Beds, Garden View",room 2 twin bed garden view,1.0
2849081,284908105,Superior Triple Room with Balcony,superior triple room balcony,217817437,"Superior Triple Room, Balcony",superior triple room balcony,1.0
13947517,1143646139,"Double Room, Balcony, Sea View",double room balcony sea view,201408386,"Double Room, Balcony, Sea View",double room balcony sea view,1.0
13834956,1143441105,"Deluxe Double or Twin Room, Balcony",deluxe double twin room balcony,201309240,"Deluxe Double or Twin Room, Balcony",deluxe double twin room balcony,1.0
13899929,1143548386,"Apartment, 2 Bedrooms, Sea View",apartment 2 bedroom sea view,201390559,"Apartment, 2 Bedrooms, Sea View",apartment 2 bedroom sea view,1.0
13697723,1142941275,"Executive Room, City View",executive room city view,201462537,"Executive Room, City View",executive room city view,1.0
13801035,1143346179,"Suite, 1 Bedroom, Ocean View",suite 1 bedroom ocean view,213006356,"Suite, 1 Bedroom, Ocean View",suite 1 bedroom ocean view,1.0
13620264,1142062708,Family Triple Room,family triple room,201011674,Family Triple Room,family triple room,1.0
6798699,679869912,Superior Family Room,superior family room,201301644,Superior Family Room,superior family room,1.0
1793265,179326501,Apartment with Sea View,apartment sea view,200913374,"Apartment, Sea View",apartment sea view,1.0
13456915,1142444802,"Standard Triple Room, Private Bathroom",standard triple room private bathroom,201778130,"Standard Triple Room, Private Bathroom",standard triple room private bathroom,1.0
9835458,983545801,Double Room with Balcony and Sea View,double room balcony sea view,201408386,"Double Room, Balcony, Sea View",double room balcony sea view,1.0
13827139,1143412160,"Chalet, 2 Bedrooms",chalet 2 bedroom,201224054,"Chalet, 2 Bedrooms",chalet 2 bedroom,1.0
13612764,1142868967,"Comfort Double or Twin Room, Balcony",comfort double twin room balcony,202064145,"Comfort Double or Twin Room, Balcony",comfort double twin room balcony,1.0
13652223,1142083442,"Room, 1 Double Bed",room 1 double bed,217827722,"Room, 1 Double Bed",room 1 double bed,1.0
13827139,1143412361,"Duplex, 1 Bedroom",duplex 1 bedroom,201566841,"Duplex, 1 Bedroom",duplex 1 bedroom,1.0
688609,68860901,Double Room with Sea View,double room sea view,219001382,"Double Room, Sea View",double room sea view,1.0
13920958,1143609148,"House, 4 Bedrooms",house 4 bedroom,201711812,"House, 4 Bedrooms",house 4 bedroom,1.0
3867673,386767310,Standard,standard,315664927,Standard,standard,1.0
13821186,1143386967,"Room, 1 Queen Bed, City View",room 1 queen bed city view,200986397,"Room, 1 Queen Bed, City View",room 1 queen bed city view,1.0
13599990,1142579995,Two Bedroom Apartment,two bedroom apartment,33276,Two Bedroom Apartment,two bedroom apartment,1.0
11085105,1108510505,Single Room with Mountain View,single room mountain view,201045861,"Single Room, Mountain View",single room mountain view,1.0
13563054,1142000632,"Deluxe Double Room, 1 Queen Bed, Smoking",deluxe double room 1 queen bed smoking,200993904,"Deluxe Double Room, 1 Queen Bed, Smoking",deluxe double room 1 queen bed smoking,1.0
13613468,1142870040,Family Room with Sea View,family room sea view,200367817,"Family Room, Sea View",family room sea view,1.0
13908791,1143641639,"Deluxe Room, 1 Bedroom",deluxe room 1 bedroom,201334186,"Deluxe Room, 1 Bedroom",deluxe room 1 bedroom,1.0
13584264,1142333454,"Deluxe Room, 1 King Bed, Smoking, Refrigerator & Microwave",deluxe room 1 king bed smoking refrigerator microwave,200694019,"Deluxe Room, 1 King Bed, Smoking, Refrigerator & Microwave",deluxe room 1 king bed smoking refrigerator microwave,1.0
13834956,1143441134,"Suite, Balcony",suite balcony,201013385,"Suite, Balcony",suite balcony,1.0
13646539,1142348221,Honeymoon Suite,honeymoon suite,200292882,Honeymoon Suite,honeymoon suite,1.0
13623004,1142042183,"Superior Double Room, City View",superior double room city view,201009772,"Superior Double Room, City View",superior double room city view,1.0
13634183,1142613926,"Deluxe Room, 1 King Bed, City View",deluxe room 1 king bed city view,213620096,"Deluxe Room, 1 King Bed, City View",deluxe room 1 king bed city view,1.0
13559714,1142269739,Royal Suite,royal suite,201369095,Royal Suite,royal suite,1.0
703998,70399803,Twin Room with Private Bathroom,twin room private bathroom,201612067,"Twin Room, Private Bathroom",twin room private bathroom,1.0
703998,70399805,Standard Twin Room with Shared Bathroom,standard twin room shared bathroom,200300705,"Standard Twin Room, Shared Bathroom",standard twin room shared bathroom,1.0
9211609,921160901,Studio with Terrace,studio terrace,201612335,"Studio, Terrace",studio terrace,1.0
13612764,1142869002,"Comfort Triple Room, Balcony",comfort triple room balcony,314299703,"Comfort Triple Room, Balcony",comfort triple room balcony,1.0
13821730,1143389546,"Double Room, Balcony",double room balcony,314266337,"Double Room, Balcony",double room balcony,1.0
13673233,1142347418,"Junior Suite, Balcony, Sea View",junior suite balcony sea view,200183929,"Junior Suite, Balcony, Sea View",junior suite balcony sea view,1.0
13824515,1143391192,"Superior Room, Garden View",superior room garden view,201416349,"Superior Room, Garden View",superior room garden view,1.0
13564833,1142003454,"Standard Double Room, Non Smoking",standard double room non smoking,218139520,"Standard Double Room, Non Smoking",standard double room non smoking,1.0
13634183,1142613499,"Deluxe Suite, 1 King Bed",deluxe suite 1 king bed,232544525,"Deluxe Suite, 1 King Bed",deluxe suite 1 king bed,1.0
27719,2771906,Deluxe Quadruple Room,deluxe quadruple room,201312425,Deluxe Quadruple Room,deluxe quadruple room,1.0
13559839,1142538071,Twin Room (2 adults and 1 child),twin room 2 adult 1 child,201796446,Twin Room (2 Adults + 1 Child),twin room 2 adult 1 child,1.0
13941206,1143568584,Economy Shared Dormitory,economy shared dormitory,201240893,Economy Shared Dormitory,economy shared dormitory,1.0
13566551,1142276787,Flexible Room (room change),flexible room room change,213602629,Flexible Room (room change),flexible room room change,1.0
8908562,890856202,Duplex Apartment,duplex apartment,316643841,Duplex Apartment,duplex apartment,1.0
13488251,1142471575,Studio,studio,201045390,Studio,studio,1.0
13656905,1142361212,Japanese Style Room,japanese style room,201034766,Japanese Style Room,japanese style room,1.0
13833472,1143434258,"Economy Double Room, Annex Building (basement)",economy double room annex building basement,213310193,"Economy Double Room, Annex Building (basement)",economy double room annex building basement,1.0
13450232,1141896227,Deluxe  Premier,deluxe premier,200984384,Deluxe Premier,deluxe premier,1.0
13527434,1142805006,Executive Double Room Single Use,executive double room single use,200216671,Executive Double Room Single Use,executive double room single use,1.0
13834282,1143438317,"Standard Double Room, 1 Bedroom",standard double room 1 bedroom,200939078,"Standard Double Room, 1 Bedroom",standard double room 1 bedroom,1.0
8063899,806389904,Deluxe Double Room (2 Adults + 1 Child),deluxe double room 2 adult 1 child,202169473,Deluxe Double Room (2 Adults + 1 Child),deluxe double room 2 adult 1 child,1.0
13461584,1142449691,"Premium Apartment, 2 Bedrooms",premium apartment 2 bedroom,200918813,"Premium Apartment, 2 Bedrooms",premium apartment 2 bedroom,1.0
13673033,1142066630,Grand Room,grand room,28646,Grand Room,grand room,1.0
7547579,754757914,Classic Triple Room,classic triple room,230750408,Classic Triple Room,classic triple room,1.0
13522931,1142773872,"Single Room, Smoking",single room smoking,200009095,"Single Room, Smoking",single room smoking,1.0
13418511,1141847503,"Room, 1 King Bed, Smoking",room 1 king bed smoking,201103792,"Room, 1 King Bed, Smoking",room 1 king bed smoking,1.0
13565174,1142820903,Premium Double or Twin Room,premium double twin room,201255155,Premium Double or Twin Room,premium double twin room,1.0
13893092,1143524935,"Apartment, 1 Bedroom, Terrace",apartment 1 bedroom terrace,202355685,"Apartment, 1 Bedroom, Terrace",apartment 1 bedroom terrace,1.0
13418511,1141847316,"Studio Suite, 1 King Bed, Non Smoking",studio suite 1 king bed non smoking,200235699,"Studio Suite, 1 King Bed, Non Smoking",studio suite 1 king bed non smoking,1.0
13945533,1143628625,"Basic Double Room, 1 Double Bed, Non Smoking",basic double room 1 double bed non smoking,202105349,"Basic Double Room, 1 Double Bed, Non Smoking",basic double room 1 double bed non smoking,1.0
13825213,1143401965,Signature Room,signature room,316336762,Signature Room,signature room,1.0
7402929,740292905,Superior King Room,superior king room,200065978,Superior King Room,superior king room,1.0
13825213,1143401921,Design Room,design room,217536801,Design Room,design room,1.0
13615079,1142597757,Family Apartment,family apartment,201281891,Family Apartment,family apartment,1.0
13702352,1142126107,"Standard Apartment, 1 Bedroom",standard apartment 1 bedroom,201660723,"Standard Apartment, 1 Bedroom",standard apartment 1 bedroom,1.0
13440384,1142430244,Apartment (A ),apartment,200899818,Apartment,apartment,1.0
13803141,1143355998,"Family Apartment, 2 Bedrooms, Garden View",family apartment 2 bedroom garden view,201232366,"Family Apartment, 2 Bedrooms, Garden View",family apartment 2 bedroom garden view,1.0
4494510,449451013,Triple Room with Private Bathroom,triple room private bathroom,213305585,"Triple Room, Private Bathroom",triple room private bathroom,1.0
13834888,1143441709,Junior Studio Suite,junior studio suite,219974362,Junior Studio Suite,junior studio suite,1.0
13946804,1143637135,"aloft, Room, 1 King Bed",aloft room 1 king bed,219010588,"aloft, Room, 1 King Bed",aloft room 1 king bed,1.0
805888,80588809,Deluxe Two Bedroom Suite,deluxe two bedroom suite,201287748,Deluxe Two Bedroom Suite,deluxe two bedroom suite,1.0
13564833,1142003471,"Standard Twin Room, Non Smoking",standard twin room non smoking,503139,"Standard Twin Room, Non Smoking",standard twin room non smoking,1.0
13513892,1142482178,"Apartment, Balcony",apartment balcony,220846012,Apartment with Balcony,apartment balcony,1.0
13458262,1142720960,Executive Double or Twin Room,executive double twin room,200432,Executive Double or Twin Room,executive double twin room,1.0
1580399,158039911,Executive King Room,executive king room,201542798,Executive King Room,executive king room,1.0
13621871,1142381685,"Superior Double Room, 1 King Bed",superior double room 1 king bed,219307132,"Superior Double Room, 1 King Bed",superior double room 1 king bed,1.0
13903290,1143540036,Luxury Apartment,luxury apartment,316093805,Luxury Apartment,luxury apartment,1.0
13943749,1143619811,Traditional Quadruple Room,traditional quadruple room,201948820,Traditional Quadruple Room,traditional quadruple room,1.0
13839070,1143454539,"Family Room, Connecting Rooms",family room connecting room,202256601,"Family Room, Connecting Rooms",family room connecting room,1.0
13903842,1143540827,Apartment (3 Bedrooms),apartment 3 bedroom,201014683,"Apartment, 3 Bedrooms",apartment 3 bedroom,1.0
13545446,1142799495,Junior Suite Ocean View,junior suite ocean view,210300718,Junior Suite Ocean View,junior suite ocean view,1.0
13537531,1142240855,Family Twin Room,family twin room,218711471,Family Twin Room,family twin room,1.0
13584799,1142548662,"Deluxe Twin Room, Multiple Beds",deluxe twin room multiple bed,201797327,"Deluxe Twin Room, Multiple Beds",deluxe twin room multiple bed,1.0
13815668,1143387385,"Standard Apartment, 2 Bedrooms",standard apartment 2 bedroom,201218042,"Standard Apartment, 2 Bedrooms",standard apartment 2 bedroom,1.0
13920661,1143595328,"House, 3 Bedrooms",house 3 bedroom,201681764,"House, 3 Bedrooms",house 3 bedroom,1.0
13833472,1143434309,Double Room (2 Adults + 1 Child),double room 2 adult 1 child,201380356,Double Room (2 adults and 1 child),double room 2 adult 1 child,1.0
805888,80588808,One Bedroom Suite ,one bedroom suite,201029591,One Bedroom Suite,one bedroom suite,1.0
13822113,1143391037,Design Studio Suite,design studio suite,215420513,Design Studio Suite,design studio suite,1.0
13612764,1142869014,"Superior Double or Twin Room, Balcony",superior double twin room balcony,201010706,"Superior Double or Twin Room, Balcony",superior double twin room balcony,1.0
13599242,1142306690,Single Room (Private Bathroom),single room private bathroom,200999824,"Single Room, Private Bathroom",single room private bathroom,1.0
13908791,1143641666,Executive Studio,executive studio,315593205,Executive Studio,executive studio,1.0
2894793,289479319,Classic Quadruple Room,classic quadruple room,218161046,Classic Quadruple Room,classic quadruple room,1.0
1034923,103492313,Three Bedroom Apartment,three bedroom apartment,286705,Three Bedroom Apartment,three bedroom apartment,1.0
13684014,1142651670,Premier Double Room,premier double room,200040051,Premier Double Room,premier double room,1.0
13826341,1143408345,"Deluxe Twin Room, Ocean View",deluxe twin room ocean view,210900373,"Deluxe Twin Room, Ocean View",deluxe twin room ocean view,1.0
13695892,1142121070,"Room, 1 Double Bed, Non Smoking",room 1 double bed non smoking,200900335,"Room, 1 Double Bed, Non Smoking",room 1 double bed non smoking,1.0
5624072,562407201,Single Room with Balcony,single room balcony,201899031,"Single Room, Balcony",single room balcony,1.0
1280883,128088319,Budget Double Room,budget double room,314009079,Budget Double Room,budget double room,1.0
13656727,1142650079,"Twin Room, Shared Bathroom",twin room shared bathroom,200976792,"Twin Room, Shared Bathroom",twin room shared bathroom,1.0
13656364,1142359963,"Room, 2 Queen Beds, Non Smoking",room 2 queen bed non smoking,212417147,"Room, 2 Queen Beds, Non Smoking",room 2 queen bed non smoking,1.0
13830385,1143423498,Superior Triple Room,superior triple room,314046681,Superior Triple Room,superior triple room,1.0
299950,29995019,Deluxe Double or Twin Room with Sea View,deluxe double twin room sea view,219021635,"Deluxe Double or Twin Room, Sea View",deluxe double twin room sea view,1.0
10131804,1013180404,Double Room with Shared Bathroom,double room shared bathroom,201147089,Double Room with Shared Bathroom,double room shared bathroom,1.0
13644332,1142074512,Superior King,superior king,315788133,Superior King,superior king,1.0
13638467,1142923882,Design Apartment,design apartment,314079718,Design Apartment,design apartment,1.0
13648572,1142621234,Comfort Room,comfort room,224886,Comfort Room,comfort room,1.0
13612764,1142869058,"Room, 1 Queen Bed",room 1 queen bed,201532711,"Room, 1 Queen Bed",room 1 queen bed,1.0
13520213,1142225482,Three Bedroom Penthouse,three bedroom penthouse,219004849,Three Bedroom Penthouse,three bedroom penthouse,1.0
399566,39956610,Standard Family Room,standard family room,201147190,Standard Family Room,standard family room,1.0
13724364,1141993754,"Basic Double Room Single Use, 1 Double Bed",basic double room single use 1 double bed,201216530,"Basic Double Room Single Use, 1 Double Bed",basic double room single use 1 double bed,1.0
13526852,1142510158,Executive Suite,executive suite,200512714,Executive Suite,executive suite,1.0
13804522,1143356103,Club Room,club room,201027435,Club Room,club room,1.0
1577254,157725403,Twin Room with Shared Bathroom,twin room shared bathroom,200976792,"Twin Room, Shared Bathroom",twin room shared bathroom,1.0
13684646,1141856022,"Junior Suite, Garden View",junior suite garden view,318147736,"Junior Suite, Garden View",junior suite garden view,1.0
7547579,754757903,Double or Twin Room,double twin room,200991883,Double or Twin Room,double twin room,1.0
13623566,1142856910,"Studio, 1 Queen Bed with Sofa bed",studio 1 queen bed sofa bed,113196,"Studio, 1 Queen Bed with Sofa bed",studio 1 queen bed sofa bed,1.0
13442931,1142703582,"Deluxe Double Room, Balcony, Sea View",deluxe double room balcony sea view,201220931,"Deluxe Double Room, Balcony, Sea View",deluxe double room balcony sea view,1.0
171599,17159901,Suite with Pool View,suite pool view,316223313,"Suite, Pool View",suite pool view,1.0
13912665,1143555551,"Double Room, Shared Bathroom (A)",double room shared bathroom,201147089,Double Room with Shared Bathroom,double room shared bathroom,1.0
13682247,1142926763,"Room, 1 King Bed, Accessible, Non Smoking (Mobility Accessible)",room 1 king bed accessible non smoking mobility accessible,216046567,"Room, 1 King Bed, Accessible, Non Smoking (Mobility Accessible)",room 1 king bed accessible non smoking mobility accessible,1.0
13946587,1143635911,Run Of the House,run house,232802588,Run of the House,run house,1.0
13941661,1143599435,"Economy Quadruple Room, Non Smoking",economy quadruple room non smoking,315583423,"Economy Quadruple Room, Non Smoking",economy quadruple room non smoking,1.0
